# M_{ee}   dM_{ee}   dN/dM_{ee}/Npart   stat.  syst.  (MinBias)
3.625 0 1.99933e-07 4.26317e-08 3.51116e-06
4.125 0 8.50662e-08 2.42032e-08 1.49114e-06
# M_{ee}   dM_{ee}   dN/dM_{ee}/Npart   stat.  syst.  (Central)
0.005 0 0.0611028 5.65388e-05 2.58874
0.015 0 0.0166855 2.92084e-05 0.706914
0.025 0 0.00875127 2.33217e-05 0.370765
0.035 0 0.0057969 2.20695e-05 0.245597
0.045 0 0.0041259 2.22794e-05 0.174802
0.055 0 0.00304904 2.23875e-05 0.129179
0.065 0 0.00225766 2.35917e-05 0.0956515
0.075 0 0.00164829 2.39578e-05 0.0698353
0.085 0 0.00116572 2.50342e-05 0.0493918
0.095 0 0.00068791 2.556e-05 0.0291524
0.105 0 0.000444142 2.70832e-05 0.0188313
0.1175 0 0.000315637 2.295e-05 0.0133965
0.1425 0 0.000154022 1.64495e-05 0.00658991
0.19 0 0.000130616 1.41021e-05 0.00566584
0.2725 0 0.000107016 1.24626e-05 0.00513824
0.4125 0 9.47011e-05 1.15277e-05 0.00595111
0.57 0 9.26336e-05 1.30464e-05 0.0059394
0.69 0 8.77496e-05 1.32206e-05 0.00512661
0.7575 0 9.70227e-05 2.00453e-05 0.00505746
0.78 0 0.000131078 3.63084e-05 0.00621826
0.8075 0 4.43765e-05 1.636e-05 0.00319401
0.8725 0 3.87426e-05 1.07029e-05 0.00265124
0.9575 0 2.61353e-05 9.29745e-06 0.00195928
1.0075 0 8.39994e-05 1.45458e-05 0.00383005
1.0175 0 0.000195636 2.48023e-05 0.00839836
1.025 0 0.000145635 1.73257e-05 0.00645211
1.06 0 2.02077e-05 6.63145e-06 0.00191421
1.15 0 1.43078e-05 4.03731e-06 0.00229695
1.3025 0 8.60534e-06 2.55031e-06 0.0013736
1.5 0 5.13185e-06 1.76148e-06 0.000699478
1.71 0 4.08558e-06 1.28859e-06 0.000381768
1.9575 0 1.74108e-06 7.8127e-07 0.000177031
2.275 0 7.0247e-07 4.62921e-07 7.05881e-05
2.605 0 4.1962e-07 3.23111e-07 3.82779e-05
2.8725 0 3.90052e-07 2.7583e-07 3.35261e-05
3 0 2.2466e-06 6.64164e-07 9.54702e-05
3.03 0 3.52679e-06 6.53762e-07 0.00014958
3.0575 0 6.7475e-06 7.32366e-07 0.000285945
3.075 0 1.05055e-05 1.19122e-06 0.000445132
3.085 0 8.45674e-06 1.15319e-06 0.000358339
3.0925 0 1.14989e-05 1.68564e-06 0.000487212
3.1 0 1.2309e-05 1.19218e-06 0.000521528
3.1175 0 7.83823e-06 7.02562e-07 0.000332131
3.135 0 3.40718e-06 1.0211e-06 0.000144454
3.2075 0 7.17699e-07 2.47247e-07 3.07716e-05
3.4725 0 3.68917e-07 1.10251e-07 1.58661e-05
3.86 0 1.88172e-07 7.6251e-08 8.07062e-06
4.225 0 9.00755e-08 5.62083e-08 3.86966e-06
# M_{ee}   dM_{ee}   Ratio   stat.  syst. 
0.05 0.1 0.897866 0.000867599 0.00535452
0.175 0.15 0.835717 0.0447059 0.0206068
0.35 0.2 1.20195 0.131267 0.139833
0.605 0.31 1.44124 0.149073 0.160889
0.83 0.14 0.980882 0.163972 0.0875784
1 0.2 0.899207 0.123156 0.0852618
1.45 0.7 0.986537 0.17026 0.26287
2.3 1 0.697393 0.235788 0.138827
3.15 0.7 0.926186 0.0734058 0.0172382
